BOOK,CHAPTER,VERSE,LINE,TEXT
"MARK","16","11","0","они же слꙑшавъше ѣко живъ естъ . и видѣнъ бꙑстъ еѭ . не ѩсѧ вѣрꙑ ."
"MARK","16","12","0","по сихъ же дьвѣма отъ нихъ грѧдѫштема . ѣви сѧ инѣмь образомь ."
"MARK","16","12","1","ꙇдѫщема на село ."
"MARK","16","13","0","ꙇ та шедъша вьзвѣстисте прочиимъ . ни тѣма же вѣрꙑ ѩсѧ ."
"MARK","16","14","0","послѣдь же вьзлежѧштемъ имъ . единоуемоу на десѧте ѣви сѧ ."
"MARK","16","14","1","ꙇ поноси невѣрьствию ихъ и жестосръдью ."
"MARK","16","14","2","ѣко видѣвъшиимъ его въставъша из мрътвꙑхъ не ѩсѧ вѣрꙑ ."
"MARK","16","15","0","ꙇ рече имъ шедъше въ весь миръ . проповѣдите ҇ванꙉлие вьсеи твари ."
"MARK","16","16","0","ꙇ иже вѣрѫ иметъ и кръститъ сѧ съпасенъ бѫдетъ ."
"MARK","16","16","1","а иже не иметъ вѣрꙑ осѫжденъ бѫдетъ ⁘"
"MARK","16","17","0","Знамениѣ же вѣроуѭштиимъ си послѣдъствоуѭтъ ."
"MARK","16","17","1","ꙇменемъ моимъ бѣсꙑ ижденѫтъ . ҇зкꙑ ⷡ҇ъзглаглѭтъ новꙑ"
"MARK","16","18","0","ꙇ въ ркахъ змиѩ вьзъмѫтъ . аще и съмрътъно что испиѭтъ ничътоже ихъ"
"MARK","16","18","1","не врѣдитъ . на недѫжьникꙑ рѫкꙑ ???? възложѧтъ . и съдрави бѫтъ ⁘"
"MARK","16","19","0","г҃ь же исъ по ⷢ҇лании его къ нимъ . вьзнесе сѧ на небо ."
"MARK","16","19","1","ꙇ сѣде о деснѫѭ ⷠ҇а ."
"MARK","16","20","0","они же ишедъше проповѣдѣшѧ въсѫдѣ . ⷢ҇ю поспѣшъствоуѭштоу ."
"MARK","16","20","1","ꙇ слово оутвръждаѭштю . послѣдъствоуѭштиими знаменими аминь . ⁘ ⁘"
"MARK","16","20","2","ЕВАНЬꙈЕЛИЕ ОТЪ МАРЪКА ⁘ ⁘"
"LUKE","0","0","1","ГЛАВꙐ ҇ВАНꙈЛІѢ ЕЖЕ ОТЪ ЛОуКꙐ"
"LUKE","0","0","2","а҃ О написании ⁘"
"LUKE","0","0","3","б҃ О стрѣгѫштиихъ пастꙑрихъ ⁘ ⁘"
"LUKE","0","0","4","в҃ О сѵменѣ ⁘"
"LUKE","0","0","5","г҃ О аньнѣ пророчици ⁘"
"LUKE","0","0","6","д҃ О бꙑвъшиимь ⷢ҇лѣ къ іоаноу ⁘"
"LUKE","0","0","7","е҃ О въпрошъшиихъ иоана ⁘"
"LUKE","0","0","8","ж҃ О искоушении ⷭ҇пстелевѣ ⁘"
"LUKE","0","0","9","ѕ҃ О имѫштимь ⷣ҇хъ бѣсенъ ⁘"
"LUKE","0","1","0","з҃ О тъшти петровѣ ⁘"
"LUKE","0","1","1","ꙇ҃ О исцѣлѣвъшиихъ отъ различенъ недгъ ⁘"
"LUKE","0","1","2","а҃ꙇ О ловитвѣ рꙑбъ ⁘"
"LUKE","0","1","3","б҃ꙇ О прокаженѣемь ⁘"
"LUKE","0","1","4","в҃ꙇ О ослабленѣемь ⁘"
"LUKE","0","1","5","г҃ꙇ О левьꙉи и мꙑтари ."
"LUKE","0","1","6","д҃ꙇ О имѫштиимъ сѫхѫ рѫкѫ . ⁘"
"LUKE","0","1","7","е҃ꙇ О избърании ҇плъ ⁘"
"LUKE","0","1","8","ж҃ꙇ О блаженъиихъ ⁘"
"LUKE","0","1","9","ѕ҃ꙇ О сотьницѣ ⁘"
"LUKE","0","2","0","з҃ꙇ О сꙑноу въдовицѧ . ⁘"
"LUKE","0","2","1","и҃ О посъланꙑхъ отъ иоана ⁘"
"LUKE","0","2","2","а҃и О помазавъшии ⷢ҇а хризмоѭ ⁘"
"LUKE","0","2","3","б҃и О притъчи сѣѭштааго . ⁘"
"LUKE","0","2","4","и҃в О запрѣштении вѣтроу и морю ⁘"
"LUKE","0","2","5","и҃г О леꙉеонѣ ⁘"
"LUKE","0","2","6","и҃д О дъштери сѵнагоговѣ ⁘"
"LUKE","0","2","7","и҃е О кръвоточивѣи ⁘"
"LUKE","0","2","8","и҃ж О посълании обѣма на десѧте"
"LUKE","0","2","9","и҃ѕ О пѧти хлѣбъ ⁘"
"LUKE","0","3","0","и҃з О ⷢ҇ни въпрошении . ⁘"
"LUKE","0","3","1","ꙉ҃ О прѣображении исвѣ ⁘"
"LUKE","0","3","2","ꙉ҃а О бѣсъноуѭштимъ сѧ на новꙑ ҇сцѧ ⁘"
"LUKE","0","3","3","ꙉ҃б О помꙑшлаѭштихъ кто болеи естъ ⁘"
"LUKE","0","3","4","ꙉ҃в О {о}неповелѣнѣмь послѣдовати . ⁘"
"LUKE","0","3","5","ꙉ҃г О авлении седми десѧтъ ⁘ ⁘"
"LUKE","0","3","6","ꙉ҃д О въпрошъшимъ законьницѣ ⁘ ⁘"
"LUKE","0","3","7","ꙉ҃е О въпадъшиимъ въ разбоиникꙑ ⁘ ⁘"
"LUKE","0","3","8","ꙉ҃ж О мартѣ и марии ⁘ ⁘"
"LUKE","0","3","9","ꙉ҃ѕ О молитвѣ ⁘ ⁘"
"LUKE","0","4","0","ꙉ҃з О имѫштимь бѣсънѣемь ⁘"
"LUKE","0","4","1","к҃ О възъпивъшии гласомь отъ народа . ⁘"
"LUKE","0","4","2","к҃а О просѧштиихъ знамениѣ ⁘ ⁘"
"LUKE","0","4","3","к҃б О фарисѣ оубѣждъшиимъ иса ⁘ ⁘"
"LUKE","0","4","4","к҃в О окаании законьникъ ⁘ ⁘"
"LUKE","0","4","5","к҃г О квасѣ фарисеисцѣ ⁘"
"LUKE","0","4","6","к҃д О хотѧштимь раздѣлити имѣние ⁘"
"LUKE","0","4","7","к҃е О богатѣмь емоуже оугобьѕи сѧ нива ⁘"
"LUKE","0","4","8","к҃ж О галилеихъ иже бѣахѫ въ силоуамѣ ⁘"
"LUKE","0","4","9","к҃ѕ О имѫшти ⷣ҇хъ недѫженъ ⁘"
"LUKE","0","5","0","к҃з О притъчахъ ⁘"
"LUKE","0","5","1","л҃ О въпрошъшимъ аште мало ⷭ҇псаемꙑхъ ⁘"
"LUKE","0","5","2","л҃а О рекъшиихъ исви ирода раді ⁘"
"LUKE","0","5","3","л҃б О водънотрѫдовитѣемь ⁘ ⁘"
"LUKE","0","5","4","л҃в О не любити пръвовъзлѣгании ⁘"
"LUKE","0","5","5","л҃г О зъванꙑхъ на вечерѭ҄ ⁘"
"LUKE","0","5","6","л҃д О стлъпѣ притъча ⁘ ⁘"
"LUKE","0","5","7","л҃е О сътѣ овецъ притъча ⁘"
"LUKE","0","5","8","л҃ж О ошедъшиимъ въ странѫ далече ⁘"
"LUKE","0","5","9","л҃ѕ О приставьницѣ неправедьнѣемь ⁘"
"LUKE","0","6","0","л҃з О богатѣемь и лазарѣ ⁘"
"LUKE","0","6","1","м҃ О десѧти прокаженъ ⁘"
"LUKE","0","6","2","м҃а О сѫдии неправедьнѣемь ⁘"
"LUKE","0","6","3","м҃б О фарисѣи и мꙑтари . ⁘"
"LUKE","0","6","4","м҃в О въпрошъшимь его богатѣ ⁘"
"LUKE","0","6","5","м҃г О слѣпѣемь ⁘ ⁘"
"LUKE","0","6","6","м҃д О закхеи ⁘ ⁘"
"LUKE","0","6","7","м҃е О ошедъшиимъ приѩти ⷰ҇срствие҅ ⁘"
"LUKE","0","6","8","м҃ж О приемъшиихъ десѧтъ мънасъ ⁘ ⁘"
"LUKE","0","6","9","м҃ѕ О жрѣбѧти . ⁘"
"LUKE","0","7","0","м҃з О въпрошъшихъ ⷢ҇а архиереихъ и кънижъницѣхъ ⁘"
"LUKE","0","7","1","н҃ О виноградѣ ⁘"
"LUKE","0","7","2","н҃а О лаѭштиихъ кинъса ради ⁘"
"LUKE","0","7","3","н҃б О садоукеихъ ⁘"
"LUKE","0","7","4","н҃в ⷪ҇ въпрошени ⷢ҇ни къ фарисѣомъ . ⁘"
"LUKE","0","7","5","н҃г О давъшии оба пѣнѧѕа ⁘"
"LUKE","0","7","6","н҃д О кинсѣ ⁘ ⁘"
"LUKE","0","7","7","н҃е О пасцѣ ⁘"
"LUKE","0","7","8","н҃ж О сътѧѕаѭштихъ сѧ кто болеи ⁘"
"LUKE","0","7","9","н҃ѕ О испⷬ҇ошении ҇плмъ . ⁘"
"LUKE","0","8","0","н҃з О оуничьжении иродовѣ ⁘"
"LUKE","0","8","1","о҃ О плачѫштихъ сѧ женахъ ⁘"
"LUKE","0","8","2","о҃а О покаавъшиимъ сѧ разбоиницѣ ⁘"
"LUKE","0","8","3","о҃б О исп[р]ошении тѣлесе ⷢ҇нѣ ⁘"
"LUKE","0","8","4","о҃в О клеопѣ ⁘ ⁘"
"LUKE","0","8","5","⁘ ЕВАНЬꙈЕЛІЕ ОТЪ ЛОуКꙐ ⁘ ⁘"
"LUKE","1","1","0","Понеже оубо мъноѕи начѧсѧ чинити повѣсть о"
"LUKE","1","1","1","ꙇзвѣстованꙑхъ въ насъ вештехъ ."
"LUKE","1","2","0","ѣкоже прѣдашѧ намъ бꙑвъшеи искони самовидьци ꙇ слоугꙑ словесе ."
"LUKE","1","3","0","ꙇзволи сѧ и мьнѣ хождъшю ис пръва по вьсѣхъ ."
"LUKE","1","3","1","въ істинѫ по рѧдѫ писати тебѣ . славънꙑ теофиле ."
"LUKE","1","4","0","да разоумѣеши о нихъже наоучилъ сѧ еси словесехъ оутвръждение ⁘"
"LUKE","1","5","0","Бꙑстъ въ дьни ирода цѣсѣрѣ июдеиска ."
"LUKE","1","5","1","ꙇереи единъ именемъ захариѣ ."
"LUKE","1","5","2","отъ ефимѣриѩ авиѣнѧ . ꙇ жена его ⷪ҇тъ дъштеръ арѡнь ."
"LUKE","1","5","3","ꙇ имѧ еи елисаветъ ."
"LUKE","1","6","0","бѣашете же оба праведъна прѣдъ ⷠ҇мъ ."
"LUKE","1","6","1","ходѧшта въ заповѣдехъ въсѣхъ ."
"LUKE","1","6","2","ꙇ оправъданиихъ ⷢ҇ни{и҅}хъ бес порока ."
"LUKE","1","7","0","и не бѣ има чѧда . понеже бѣ елисаветь неплодꙑ ."
"LUKE","1","7","1","ꙇ оба заматорѣвъша вь дьнехъ своихъ бѣашете ."
"LUKE","1","8","0","бꙑстъ же слоужѧштоу емоу . въ чиноу чрѣдꙑ своеѩ . прѣдъ ⷠ҇мъ ."
"LUKE","1","9","0","по обꙑчаю иереискоумоу . ключи сѧ емоу покадити"
"LUKE","1","9","1","въшедъшю въ ⷰ҇рквъ ⷢ҇нѭ ."
"LUKE","1","10","0","ꙇ вьсе мъножъство людии бѣ молитвѫ дѣѩ вьнѣ въ годъ темьѣна ."
"LUKE","1","11","0","ѣви же сѧ емоу ҇нꙉъ ⷢ҇нь стоѩ о деснѫѭ олтарѣ кадилънаего ."
"LUKE","1","12","0","ꙇ съмѧте сѧ захариѣ видѣвъ . ꙇ страхъ нападе на нь ."
"LUKE","1","13","0","рече же къ немоу ҇нꙉлъ . не бои сѧ захарие ."
"LUKE","1","13","1","зане оуслꙑшана бꙑстъ молитва твоѣ ."
"LUKE","1","13","2","ꙇ жена твоѣ елисаветь родитъ ⷭ҇нъ тебѣ . ꙇ наречеши имѧ емоу иоанъ ."
"LUKE","1","14","0","ꙇ бѫдетъ тебѣ радость и веселие ."
"LUKE","1","14","1","ꙇ мъноѕи о рождьствѣ его въздрадоуѭтъ сѧ ."
"LUKE","1","15","0","бѫдетъ бо велеи прѣдъ ⷢ҇мь . и вина и сикера не иматъ пити ."
"LUKE","1","15","1","ꙇ ⷣ҇ха ⷭ҇тааго исплънитъ сѧ еште и-чрѣва матере своеѩ ."
"LUKE","1","16","0","ꙇ мъногꙑ ⷭ҇нвъ издрлвъ обратитъ къ ⷢ҇и ⷠ҇оу ихъ ."
"LUKE","1","17","0","ꙇ тъ прѣдъидетъ прѣдъ нимь ⷣ҇хомь и силоѭ илииноѭ҄ ."
"LUKE","1","17","1","обратити сръдъца отъцемъ на чѧда ."
"LUKE","1","17","2","ꙇ противънꙑѩ въ мѫдрость праведънꙑхъ ."
"LUKE","1","17","3","оуготовати ⷢ҇ви люди съвръшенꙑ ."
"LUKE","1","18","0","ꙇ рече захариѣ къ ҇нꙉоу . по чесомоу разоумѣѭ се ."
"LUKE","1","18","1","азъ бо есмъ старъ и жена моѣ заматорѣвъши вь дьнехъ своихъ ."
"LUKE","1","19","0","ꙇ отъвѣштавъ ҇нꙉлъ . рече емоу . азъ есмъ ⷢ҇аврлъ"
"LUKE","1","19","1","прѣстоѩи прѣдъ ⷠ҇мъ . ꙇ посъланъ есмъ ⷢ҇лти [къ] тебѣ ."
"LUKE","1","19","2","ꙇ благовѣстити тебѣ ."
"LUKE","1","20","0","ꙇ се бѫдеши млъчѧ и не могꙑ проглаголати . до негоже дьне бѫдетъ се ."
"LUKE","1","20","1","зане не вѣрова словесемъ моимъ . ѣже събѫдѫтъ сѧ въ врѣмѧ свое҅ ."
"LUKE","1","21","0","ꙇ бѣшѧ людье жидѫще захариѩ ."
"LUKE","1","21","1","ꙇ чюждаахѫ сѧ еже къшнѣаше тъ въ цръкъве ."
"LUKE","1","22","0","ꙇшедъ же не можааше ⷢ҇лати къ людемъ ."
"LUKE","1","22","1","ꙇ разоумѣшѧ ѣко видѣние видѣ въ ⷰ҇ркви ."
"LUKE","1","22","2","ꙇ тъ бѣ помаваѩ имъ . ꙇ прѣбꙑвааше нѣмъ ."
"LUKE","1","23","0","ꙇ бꙑстъ ѣко исплънишѧ сѧ денье слоужьбꙑ его иде въ домъ свои ."
"LUKE","1","24","0","по сихъ же дьнехъ ⁘ зⷱ҇ ⁘ зачѧтъ елисаветь жена его ."
"LUKE","1","24","1","ꙇ таѣше сѧ ⷣ҇ ҇сцъ ⷢ҇лѭшти ."
"LUKE","1","25","0","ѣко тако сътвори мьнѣ ⷢ҇ъ . вь дьни вь нѧже призьрѣ ."
"LUKE","1","25","1","отъѩти поношение мое въ ⷱ҇лвцѣхъ ⁘"
"LUKE","1","26","0","Въ шестꙑ же мѣсѧцъ посъланъ бꙑстъ ҇нꙉлъ гавьрилъ отъ ⷠ҇а ."
"LUKE","1","26","1","въ градъ галилеискъ . емоуже имѧ назаретъ ."
"LUKE","1","27","0","къ дѣвѣ обрѫченѣ мѫжеви . емоуже имѧ иосифъ . отъ домоу ⷣ҇авдва ."
"LUKE","1","27","1","ꙇ имѧ дѣвѣ мариѣ ."
"LUKE","1","28","0","ꙇ въшедъ къ неи ҇нꙉлъ рече . радоуи сѧ благодатънаѣ ⷢ҇ъ съ тобоѭ ."
"LUKE","1","28","1","б҃лгсна тꙑ въ женахъ ."
"LUKE","1","29","0","она же видѣвъши съмѧте сѧ о словеси его ."
"LUKE","1","29","1","ꙇ помꙑшлѣаше вь себѣ каково се бѫдетъ цѣлование ."
"LUKE","1","30","0","ꙇ рече еи ҇нꙉлъ . не бои сѧ марие . обрѣте бо благодатъ отъ ⷠ҇а ."
"LUKE","1","31","0","ꙇ се зачьнеши вь чрѣвѣ и родиши ⷭ҇нъ . ꙇ наречеши имѧ емоу исъ ."
"LUKE","1","32","0","сь бѫдетъ велии . ꙇ ⷭ҇нъ вꙑшънѣаго наречетъ сѧ ⁘"
"LUKE","1","32","1","ꙇ дастъ емоу ⷢ҇ъ ⷠ҇ъ прѣстолъ ⷣ҇авда ⷪ҇тца его ."
"LUKE","1","33","0","ꙇ въцѣсаритъ сѧ въ домоу иѣковли въ вѣкꙑ ."
"LUKE","1","33","1","ꙇ ⷰ҇срствию его не бѫдетъ коньца ⁘"
"LUKE","1","34","0","Рече же мариѣ къ ҇нꙉлоу . како бѫдетъ се иде мѫжа не знаѭ҄ ."
"LUKE","1","35","0","ꙇ отъвѣштавъ ҇нꙉлъ рече еи . ⷣ҇хъ ⷭ҇тꙑ наидетъ на тѧ ."
"LUKE","1","35","1","ꙇ сила вꙑшънѣаго осѣнитъ тѧ . тѣмь же еже родитъ сѧ ⷭ҇то"
"LUKE","1","35","2","наречетъ сѧ ⷭ҇нъ ⷠ҇жіи ."
"LUKE","1","36","0","ꙇ се елисаветь ѫжика твоѣ . ꙇ та зачѧтъ ⷭ҇на въ старость своѭ ."
"LUKE","1","36","1","ꙇ сь мѣсѧцъ шестꙑ естъ еи . нарицаемѣи неплодъви ."
"LUKE","1","37","0","ѣко не изнеможетъ отъ ⷠ҇а вьсѣкъ ⷢ҇лъ ."
"LUKE","1","38","0","рече же мариѣ се раба ⷢ҇нѣ . бѫди мьнѣ по ⷢ҇лоу твоемоу ."
"LUKE","1","38","1","ꙇ отиде отъ неѩ ҇нꙉлъ ⁘ кⷰ҇ ⁘"
"LUKE","1","39","0","Въставъши же мариѣ въ тꙑ дьни . ꙇде въ гⷬ҇ѫ съ тъштаниемь  ."
"LUKE","1","39","1","въ градъ июдовъ ."
"LUKE","1","40","0","ꙇ вьниде въ домъ захариинъ . ꙇ цѣлова елисаветь ⁘"
"LUKE","1","41","0","ꙇ бꙑстъ ѣко оуслъша елисаветь . цѣлование мариино . вьзигра"
"LUKE","1","41","1","сѧ младънецъ въ чрѣвѣ еѩ҅ . ꙇ исплъни сѧ ⷣ҇хмь ⷭ҇тꙑмъ елисаветь ."
"LUKE","1","42","0","ꙇ възъпи ⷢ҇ласомь велиемь и рече . ⷠ҇лгсна тꙑ въ женахъ ."
"LUKE","1","42","1","ꙇ ⷠ҇лгслвнъ плодъ ѫтробꙑ твоеѩ҅ ."
"LUKE","1","43","0","ꙇ отъ кѫдѫ се мьнѣ . да придетъ мати ⷢ҇и моего къ мьнѣ ."
"LUKE","1","44","0","се бо ѣко бꙑстъ гласъ цѣлованиѣ твоего въ ноушию моею҅ ."
"LUKE","1","44","1","вьзигра сѧ младьнецъ радоштами въ ѫтробѣ моеи҅ ."
"LUKE","1","45","0","ꙇ блажена ѣже вѣрѫ ѩтъ . ѣко бѫдетъ съвръшение ⷢ҇ланꙑмъ отъ ⷢ҇и ."
"LUKE","1","46","0","ꙇ рече мариѣ . величитъ ⷣ҇ша моѣ ⷢ҇а ."
"LUKE","1","47","0","ꙇ въздрадова сѧ ⷣ҇хъ мои о ⷠ҇ѕѣ ⷭ҇псѣ моемь ."
"LUKE","1","48","0","ѣко призърѣ на съмѣрение рабꙑ своеѩ҅ ."
"LUKE","1","48","1","се бо отъ селѣ блажѧтъ мѧ вьси роди ."
"LUKE","1","49","0","ѣко сътвори мьнѣ величьѣ силънꙑ . ꙇ свѧто имѧ его ."
"LUKE","1","50","0","ꙇ милость его въ родъ и родъ боѩштиимъ сѧ его ."
"LUKE","1","51","0","сътвори дръжавѫ мꙑшъцеѭ своеѭ ."
"LUKE","1","51","1","растачи гръдꙑѩ҅ мꙑслиѭ ⷭ҇рдца ихъ ."
"LUKE","1","52","0","низъложи силънꙑѩ съ прѣстолъ . ꙇ възнесе съмѣренꙑѩ ."
"LUKE","1","53","0","алчѫштѧѩ исплъни благъ . ꙇ богатѧштѧѩ сѧ отъпоусти тъштѧ ."
"LUKE","1","54","0","приѩтъ илѣ отрока своего . помѣнѫти милость ."
"LUKE","1","55","0","ѣкоже ⷢ҇ла къ ⷪ҇тцмъ нашимъ . аврамоу и сѣмени его до вѣка ⁘"
"LUKE","1","56","0","Прѣбꙑстъ же мариѣ съ неѭ ѣко и три мсцѧ ."
"LUKE","1","56","1","ꙇ възврати сѧ въ домъ свои ⁘ ⁘ кⷰ҇ ⁘"
"LUKE","1","57","0","Елисавети же исплъни сѧ врѣмѧ родити еи . ꙇ роди ⷭ҇нъ ."
"LUKE","1","58","0","ꙇ слꙑшашѧ окръсть живѫштеи ꙇ рождение еѩ҅ ."
"LUKE","1","58","1","ѣко вьзвеличилъ естъ ⷢ҇ъ милость своѭ съ неѭ ."
"LUKE","1","58","2","ꙇ радовахѫ сѧ съ неѭ҄ ."
"LUKE","1","59","0","Ꙇ҅ бꙑстъ въ осмꙑ день придѫ обрѣзатъ отрочѧте ."
"LUKE","1","59","1","ꙇ нарицахѫ е именемь ⷪ҇тца своего захариѣ ."
"LUKE","1","60","0","ꙇ отъвѣштавъши мати его рече . ни нъ да наречетъ сѧ иоанъ ."
"LUKE","1","61","0","ꙇ рѣшѧ еи . ѣко никтоже естъ отъ рождениѣ твоего ."
"LUKE","1","61","1","ꙇже нарицаатъ сѧ именемь тѣмь ."
"LUKE","1","62","0","Помаваахѫ же отъцю его . како би хотѣлъ нарешти е ."
"LUKE","1","63","0","ꙇ испрошъ дъштицѫ написа ⷢ҇лѧ . ꙇоанъ естъ имѧ емоу ."
"LUKE","1","63","1","ꙇ чюдишѧ [сѧ] вьси ."
"LUKE","1","64","0","о҅тврѣсѧ же сѧ оуста его абие и ҇зкъ его . ꙇ ⷢ҇лаше благословѧ ⷠ҇а ."
"LUKE","1","65","0","ꙇ бꙑстъ на вьсѣхъ страхъ живѫштиихъ окръсть ихъ ."
"LUKE","1","65","1","ꙇ въ вьсеи странѣ июдеистцѣи повѣдаеми бѣахѫ вьси ⷢ҇ли сии ."
"LUKE","1","66","0","ꙇ положишѧ вьси слꙑшавъшеи на сръдьцихъ своихъ ⷢ҇лѭште ."
"LUKE","1","66","1","что оубо отрочѧ се бѫдетъ . ꙇ рѫка ⷢ҇нѣ бѣ съ нимь ."
"LUKE","1","67","0","ꙇ захариѣ ⷪ҇тцъ е[го] . ꙇсплъни сѧ ⷣ҇хмь ⷭ҇тꙑмъ ."
"LUKE","1","67","1","ꙇ пророчъствова ⷢ҇лѧ ⁘"
"LUKE","1","68","0","Б҃лгнъ ⷢ҇ъ ⷠ҇ъ излвъ . ѣко посѣти и сътвори"
"LUKE","1","68","1","избавление людемъ своимъ ."
"LUKE","1","69","0","ꙇ вьздвиже рогъ ⷭ҇псниѣ нашего . въ домоу ⷣ҇авда отрока своего ."
"LUKE","1","70","0","ѣкоже ⷢ҇ла оустꙑ ⷭ҇тꙑхъ сѫштиихъ отъ вѣка ⷫ҇ркъ ."
"LUKE","1","71","0","с҃псние отъ врагъ нашихъ . ꙇ из-д-[р]ѫкъ въсѣхъ ненавидѧштиихъ насъ ."
"LUKE","1","72","0","сътворити милость съ ⷪ҇ци нашими . ꙇ помѧнѫти завѣтъ ⷭ҇тои свои ."
"LUKE","1","73","0","клѧтвоѭ еѭже клѧтъ сѧ . къ авраамоу ⷪ҇тцю нашемоу дати намъ"
"LUKE","1","74","0","бе-страха . ꙇз-д-рѫкꙑ врагъ нашихъ избавльшемь сѧ . сл{оу}оужити емоу"
"LUKE","1","75","0","прѣподобиемь . ꙇ правъдоѭ прѣдъ нимь вьсѧ дьни живота нашего ."
"LUKE","1","76","0","ꙇ тꙑ отрочѧ проркъ вꙑшьнѣаго наречеши сѧ . прѣдъидеши бо прѣдъ"
"LUKE","1","76","1","лицемъ ⷢ҇немь оуготовати пѫти его ."
"LUKE","1","77","0","дати разоумъ ⷭ҇псниѣ людемъ его въ отъпоуштение грѣховъ ꙇ҅хъ ."
"LUKE","1","78","0","м҃илосрдеи ради ⷠ҇а нашего . вь нихъже посѣтилъ естъ"
"LUKE","1","78","1","насъ въстокъ съ вꙑше ."
"LUKE","1","79","0","просвѣтити сѣдѧштѧѩ вь тъмѣ : ꙇ сѣни съмрътьнѣ ."
"LUKE","1","79","1","направити ногꙑ нашѧ на пѫть миренъ ."
"LUKE","1","80","0","отрочѧ же растѣаше и крѣплѣаше сѧ ⷣ҇хмь ."
"LUKE","1","80","1","ꙇ бѣ въ поустꙑнѣхъ до дьне авлениѣ своего къ издраилю . ⁘ кⷰ҇ ⁘"
"LUKE","2","0","1","Въ вечеръ ⷯ҇ва рождства ⁘ ⁘"
"LUKE","2","1","0","Бꙑстъ же вь дьни тъ . ꙇзиде повелѣние отъ кесарѣ авъгоуста ."
"LUKE","2","1","1","написати вьсѫ оуселенѫѭ ."
"LUKE","2","2","0","се написание пръвое бꙑстъ . владѫштю сѵриеѭ и кѵринию ."
"LUKE","2","3","0","ꙇ идѣахѫ вьси кьжъдо напсати сѧ въ свои градъ ⁘"
"LUKE","2","4","0","вьзиде же иосифъ отъ галилеѩ . ꙇз града назаретъска ."
"LUKE","2","4","1","вь июдеѫ въ градъ ⷣ҇въ . ꙇже нарицаатъ сѧ витлеемъ ."
"LUKE","2","4","2","зане бѣаше отъ домоу и отьчьствиѣ ⷣ҇авдва ."
"LUKE","2","5","0","написати сѧ съ мариеѭ҄ обрѫченѫѭ е҅моу женоѭ ."
"LUKE","2","5","1","сѫштеѭ непраздъноѭ҄ ."
"LUKE","2","6","0","бꙑстъ же егда бꙑсте тоу . ꙇсплънишѧ сѧ дьние родити еи ."
"LUKE","2","7","0","ꙇ роди ⷭ҇нъ свои пръвѣнецъ . ꙇ повитъ  і . ꙇ положи и вь ѣслехъ ."
"LUKE","2","7","1","зане не бѣ има мѣста въ обитѣли ⁘"
"LUKE","2","8","0","ꙇ бѣахѫ пастꙑри въ тоижде странѣ ."
"LUKE","2","8","1","бьдѧще и стрѣгѫще ст[р]ажѫ нощънѫѭ о стадѣ своемь ."
"LUKE","2","9","0","ꙇ се ҇нꙉлъ ⷢ҇нь ста вь нихъ . ꙇ слава ⷢ҇нѣ осиѣ ѩ ."
"LUKE","2","9","1","ꙇ оубоѣшѧ сѧ страхомь велиемь ."
"LUKE","2","10","0","ꙇ рече имъ ҇нꙉлъ не боите сѧ . се бо благовѣштаѭ"
"LUKE","2","10","1","вамъ радость велиѭ҅ . ѣже бѫдетъ вьсѣмъ людемъ ."
"LUKE","2","11","0","ѣко роди сѧ вамъ дьнесь ⷭ҇псъ . ꙇже естъ ⷯ҇ъ ⷢ҇ъ . въ градѣ ⷣ҇вѣ ."
"LUKE","2","12","0","ꙇ се вамъ знамение . обрѧщете младенецъ повитъ лежѧштъ въ ѣслехъ ."
"LUKE","2","13","0","ꙇ вънезаапѫ бꙑстъ съ ҇нꙉлмъ мъножъство вои ⷩ҇ебскꙑихъ ."
"LUKE","2","13","1","хвалѧштъ ⷠ҇а и ⷢ҇лглѭштиихъ ."
"LUKE","2","14","0","слава въ вꙑшъниихъ ⷠ҇оу . ꙇ на земи миръ . въ ⷱ҇лвцхъ благоволение ."
"LUKE","2","15","0","Ꙇ бꙑстъ ѣко отидѫ отъ нихъ ҇нꙉли ⷩ҇нбо ."
"LUKE","2","15","1","и҅ ⷱ҇лвци пастꙑри рѣшѧ дроугъ къ дроугоу . прѣидѣмъ оубо до витлеема ."
"LUKE","2","15","2","ꙇ видимъ ⷢ҇лъ съ бꙑвъшии҅ . ꙇже съказа намъ ⷢ҇ъ ."
"LUKE","2","16","0","ꙇ придѫ подвигъше сѧ . ꙇ обрѣтѫ мариѭ же и осифа ."
"LUKE","2","16","1","ꙇ младенецъ лежѧштъ въ ѣслехъ ."
"LUKE","2","17","0","видѣвъше же съказашѧ о ⷢ҇лѣ . ⷢ҇лнмь имь о отрочѧте семь ."
"LUKE","2","18","0","ꙇ вьси слꙑшавъшеи дивишѧ сѧ . о ⷢ҇ланꙑхъ отъ пастꙑрь къ нимь ."
"LUKE","2","19","0","мариѣ же съблюдаасе вьсѧ ⷢ҇лꙑ сиѩ сълагаѭшти въ ⷭ҇рдци своемь ."
"LUKE","2","20","0","Ꙇ възвратишѧ сѧ пастꙑри славѧште и хвалѧште ⷠ҇а ."
"LUKE","2","20","1","о вьсѣхъ еже видѣшѧ и слꙑшашѧ ."
"LUKE","2","20","2","ѣкоже ⷢ҇лано бꙑстъ къ нимь ⁘ кⷰ҇ ⁘"
"LUKE","2","21","0","ꙇ егда исплънишѧ сѧ осмь дьнии да и обрѣжѫтъ ."
